CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,failed_transactions_last_30_days,Churn Risk Probability,Churn Risk (%),Risk Tier
415,Germany,Male,81,4,114888.11177718658,2,0,1,151378.15371174773,0,0,0.0,0.0,Low Risk
490,France,Female,49,2,168023.8234773116,4,0,1,16397.75535158703,0,0,0.04,4.0,Low Risk
552,France,Female,88,4,176199.69870246097,2,0,1,95924.70581150976,0,2,0.09,9.0,Low Risk
460,Spain,Male,91,5,209278.46064016433,4,0,1,60371.51159054448,0,0,0.07,7.0,Low Risk
555,Spain,Female,83,4,243794.7477778336,1,1,1,129993.25381124084,0,1,0.05,5.0,Low Risk
622,Spain,Male,27,0,83724.83327498767,4,0,1,192268.49532433847,0,0,0.0,0.0,Low Risk
427,Germany,Male,38,6,61862.71233090584,3,0,1,126141.04443460883,1,2,0.66,66.0,Medium Risk
317,Spain,Female,57,2,19426.48729635496,4,0,1,149142.45286875352,0,2,0.1,10.0,Low Risk
622,Spain,Female,59,6,214134.3808841474,2,1,1,79631.65666027149,0,0,0.0,0.0,Low Risk
587,France,Male,89,4,73169.96797515727,3,1,0,6547.2309399056785,0,0,0.02,2.0,Low Risk
454,Spain,Male,63,2,12403.198836927251,3,1,0,83625.57159625535,0,1,0.05,5.0,Low Risk
789,Spain,Male,90,10,216317.61820478665,2,1,1,102164.00929448532,0,1,0.02,2.0,Low Risk
685,Spain,Female,58,5,127477.3569606102,3,0,1,98541.06584499848,0,0,0.0,0.0,Low Risk
403,Spain,Male,21,0,209578.30113741197,3,1,0,46716.28203720604,0,1,0.02,2.0,Low Risk
692,France,Female,31,5,138620.489941395,3,1,1,95003.78408547776,0,0,0.0,0.0,Low Risk
545,Spain,Female,31,3,78432.43719116677,4,1,1,143601.38566603814,0,2,0.02,2.0,Low Risk
475,France,Male,70,3,32445.3979304562,3,0,0,62302.188688586844,0,0,0.0,0.0,Low Risk
338,Germany,Female,46,4,109290.37819261194,1,1,1,126804.19350903212,0,0,0.03,3.0,Low Risk
776,Spain,Female,40,8,6637.260648370225,1,0,0,30655.28776178371,0,0,0.0,0.0,Low Risk
837,Spain,Female,48,0,150614.86071067408,4,1,1,55616.45275321518,1,3,0.92,92.0,High Risk
707,Spain,Female,88,2,106916.1591782451,4,0,1,176786.74273841258,0,1,0.02,2.0,Low Risk
824,France,Male,78,10,35380.908535384195,1,1,1,125328.20733985733,0,1,0.0,0.0,Low Risk
805,Spain,Male,40,3,132558.62270321342,3,0,1,17177.042754291142,1,6,0.88,88.0,High Risk
335,Spain,Female,25,1,200227.67429020553,1,0,1,52934.717472638746,0,1,0.01,1.0,Low Risk
319,Germany,Female,33,8,243700.0715450579,2,0,0,198792.3032439884,1,3,0.92,92.0,High Risk
620,France,Female,43,10,131839.62452103704,3,1,1,54028.26934198978,0,1,0.0,0.0,Low Risk
811,France,Female,46,6,32387.740260810067,1,0,1,116105.98677741412,0,0,0.02,2.0,Low Risk
699,Germany,Female,23,0,202676.5464361256,1,1,0,110073.95819739884,0,0,0.02,2.0,Low Risk
770,France,Male,54,8,173947.14724549264,3,1,1,80478.68798135465,0,1,0.04,4.0,Low Risk
442,Spain,Male,50,5,238492.8118885854,3,0,1,6765.217833716769,1,5,0.98,98.0,High Risk
391,Spain,Male,63,1,133803.24944599913,3,0,1,56874.54713409813,0,0,0.0,0.0,Low Risk
653,Germany,Male,78,0,89275.97877958698,4,1,0,190670.31687505255,0,1,0.0,0.0,Low Risk
350,France,Female,58,5,240710.0301158146,2,1,0,3847.992861033089,1,6,1.0,100.0,High Risk
489,France,Female,35,6,134611.1453590517,4,0,1,143139.5435298189,0,0,0.0,0.0,Low Risk
424,France,Male,33,9,3976.419077058341,1,1,1,178550.99744045213,0,0,0.0,0.0,Low Risk
449,Germany,Male,68,5,118417.25317092522,2,0,0,152479.70176289993,0,1,0.04,4.0,Low Risk
613,Spain,Male,54,6,594.5077330966886,4,0,1,64656.681449252144,0,1,0.02,2.0,Low Risk
641,Germany,Female,31,5,184426.95333073955,1,1,0,104098.372387318,0,0,0.0,0.0,Low Risk
604,Spain,Female,85,7,141486.27838966832,3,1,1,173510.82787703222,1,9,0.99,99.0,High Risk
353,Germany,Female,47,1,27450.27799759927,1,1,0,195091.790987395,1,1,0.12,12.0,Low Risk
743,Spain,Male,77,8,203252.82681174137,3,0,0,19414.84335506676,0,1,0.02,2.0,Low Risk
563,France,Male,70,8,134109.3093035616,4,1,1,24878.71588643018,0,1,0.01,1.0,Low Risk
352,France,Female,53,10,28515.09442070771,1,0,0,191162.56134341087,0,0,0.01,1.0,Low Risk
304,France,Female,47,8,40002.71881470716,2,0,1,174526.15782609474,1,7,0.99,99.0,High Risk
402,Germany,Female,81,6,205525.9629677112,1,0,0,42222.93528502194,1,5,1.0,100.0,High Risk
495,Germany,Male,31,8,88871.71886629597,3,1,1,194021.10968317103,0,2,0.08,8.0,Low Risk
649,Germany,Female,40,0,205274.01896220577,4,1,0,41808.31639089114,0,2,0.01,1.0,Low Risk
346,France,Female,65,2,17375.839484448097,2,1,1,17712.16830211848,0,1,0.03,3.0,Low Risk
568,Spain,Male,45,1,60964.765573526005,2,0,0,136380.3159461673,0,2,0.03,3.0,Low Risk
669,France,Female,24,10,191145.648931316,4,1,0,107963.80526007416,0,0,0.0,0.0,Low Risk
405,France,Female,59,0,160425.5302300083,4,0,1,47940.60895023663,0,0,0.01,1.0,Low Risk
419,Spain,Female,27,4,76706.12974831351,1,1,1,185656.2854308035,0,0,0.0,0.0,Low Risk
357,Spain,Female,85,0,234006.6092249108,1,1,0,80853.93332447574,0,2,0.21,21.0,Low Risk
645,Spain,Male,61,2,52766.55886247092,2,0,0,80587.28897749049,1,10,0.98,98.0,High Risk
773,Spain,Female,30,5,212444.8923569075,1,0,1,126368.85217453372,0,1,0.03,3.0,Low Risk
416,France,Male,50,5,173935.9678904269,3,0,0,46166.70099576072,0,2,0.18,18.0,Low Risk
426,Germany,Female,49,2,30279.2688654005,3,1,1,117373.63262127464,0,0,0.04,4.0,Low Risk
692,France,Male,65,3,138778.9068976252,1,0,1,72803.3896775593,0,0,0.02,2.0,Low Risk
357,Spain,Female,22,6,232476.89518298907,2,1,1,139004.81675009715,0,0,0.0,0.0,Low Risk
812,Germany,Female,78,5,154724.0122229877,1,1,1,49549.016698599495,0,0,0.03,3.0,Low Risk
395,Germany,Male,20,10,132201.84959360628,4,1,1,37100.52989434339,0,1,0.0,0.0,Low Risk
417,France,Female,41,1,91580.79767153536,4,1,1,49970.25458718225,0,1,0.0,0.0,Low Risk
787,France,Female,51,8,197197.0351725538,2,0,0,187187.60596384323,0,3,0.25,25.0,Low Risk
536,France,Male,59,5,228264.80347091044,2,1,1,169847.2929411555,1,6,0.98,98.0,High Risk
571,Germany,Female,37,1,188329.1970357888,4,0,0,165781.3898492877,0,1,0.0,0.0,Low Risk
488,Germany,Female,58,6,181312.33988598277,4,1,1,156141.12565465152,1,4,1.0,100.0,High Risk
746,Germany,Female,37,10,48122.59227457091,3,0,1,127393.77494853824,0,0,0.02,2.0,Low Risk
546,Spain,Female,23,10,208496.58548276388,1,1,0,19688.86078558769,0,0,0.0,0.0,Low Risk
375,Spain,Female,74,9,10173.963775266388,2,1,1,64937.1373034983,1,6,1.0,100.0,High Risk
453,France,Male,59,9,189340.3691339924,4,1,1,112378.1250702404,0,0,0.0,0.0,Low Risk
734,Germany,Male,42,3,52717.50861205532,2,0,1,21158.88785817324,0,1,0.01,1.0,Low Risk
385,France,Female,58,0,121815.31749612228,4,1,1,6032.975897296188,0,0,0.08,8.0,Low Risk
584,Germany,Female,58,9,173808.486757857,2,0,0,18694.77582350132,1,5,1.0,100.0,High Risk
519,France,Male,20,8,189769.6032680044,2,0,0,21622.848308745015,0,0,0.0,0.0,Low Risk
368,Spain,Male,60,10,222020.98529853564,3,0,0,21916.58236974932,1,4,1.0,100.0,High Risk
346,Germany,Male,63,9,70648.03607371464,3,0,0,38042.54328076154,0,1,0.03,3.0,Low Risk
393,Spain,Male,74,7,56080.06075714328,3,0,0,99824.33942159264,0,1,0.02,2.0,Low Risk
752,Germany,Male,91,4,249061.55184370364,3,1,1,57097.274174279715,0,0,0.03,3.0,Low Risk
503,France,Male,68,2,51889.54219562217,3,1,1,172027.8989289426,0,0,0.0,0.0,Low Risk
517,Germany,Female,22,3,166370.18668158838,4,0,1,175228.95477320612,0,0,0.0,0.0,Low Risk
773,Spain,Female,90,2,238186.17285388504,1,1,0,184050.7483476318,0,0,0.01,1.0,Low Risk
731,Germany,Female,32,9,224138.9967449464,4,1,0,94237.11607277478,1,4,0.98,98.0,High Risk
640,France,Female,56,7,110815.85935681296,1,0,0,154810.61925277085,0,1,0.02,2.0,Low Risk
588,Germany,Female,87,4,159395.41777845108,3,0,0,118200.65322290896,0,1,0.02,2.0,Low Risk
553,Spain,Male,55,10,132274.07076090734,2,0,1,28883.075066011424,1,2,0.72,72.0,Medium Risk
656,France,Male,56,7,86663.89577926187,2,0,0,127143.36323276204,0,0,0.01,1.0,Low Risk
322,Spain,Male,69,0,36105.52526451324,1,1,0,167405.83692339296,0,0,0.02,2.0,Low Risk
821,Germany,Male,20,8,200848.5576690694,1,1,1,69594.65595128974,0,0,0.01,1.0,Low Risk
399,Spain,Male,46,10,22610.42193226742,4,0,0,149337.5986332021,0,0,0.0,0.0,Low Risk
479,Germany,Male,48,9,152406.84533911038,1,1,0,154905.7041734909,0,0,0.03,3.0,Low Risk
522,France,Female,83,2,148592.29312766404,4,0,0,128720.22931287812,0,0,0.01,1.0,Low Risk
741,Spain,Female,62,0,83706.08464137078,3,0,0,176656.0263655875,1,7,1.0,100.0,High Risk
624,Spain,Male,90,2,33852.13937455622,2,1,1,28972.82392573406,0,0,0.0,0.0,Low Risk
815,Germany,Female,39,1,199909.28183264748,2,0,0,168684.89406305685,0,0,0.02,2.0,Low Risk
315,Spain,Male,27,6,115481.10302933048,4,1,1,122150.10648295956,0,1,0.0,0.0,Low Risk
635,Spain,Female,38,9,181318.22286948815,1,1,1,171133.90281910324,0,0,0.0,0.0,Low Risk
557,France,Male,34,3,4121.450513333874,4,1,0,106540.19750549212,0,1,0.05,5.0,Low Risk
796,Germany,Male,84,6,18625.7910692558,1,1,0,65599.2276386772,0,0,0.03,3.0,Low Risk
459,Germany,Female,24,2,43961.92113190497,1,1,1,179439.75936054962,0,0,0.0,0.0,Low Risk
774,France,Male,53,5,28459.520972078128,1,1,0,175481.94457969174,0,0,0.0,0.0,Low Risk
679,France,Female,84,6,47926.69274043443,4,0,0,53542.85462255106,1,3,0.94,94.0,High Risk
844,Germany,Female,47,6,171622.01706403765,3,1,0,148824.20311677165,1,6,0.98,98.0,High Risk
726,France,Male,88,4,11749.26812804697,2,1,0,18268.02886879808,0,0,0.0,0.0,Low Risk
567,France,Male,46,5,9466.403026762604,4,1,0,17204.727084370355,1,4,0.94,94.0,High Risk
716,France,Male,89,2,7913.025620888664,3,0,0,102285.77695167308,0,0,0.0,0.0,Low Risk
467,Germany,Female,91,3,174412.2811518828,2,1,1,7161.960586101398,0,1,0.04,4.0,Low Risk
342,France,Female,50,10,134033.8680987973,4,0,0,86756.27961487071,0,2,0.09,9.0,Low Risk
584,Spain,Male,76,5,92560.60291722202,4,1,1,158151.61628793637,0,2,0.11,11.0,Low Risk
696,Spain,Male,37,2,168901.9770273828,3,1,1,177895.84000282217,0,0,0.0,0.0,Low Risk
311,Germany,Male,46,6,138401.06806203755,4,0,1,50963.73864332468,0,0,0.01,1.0,Low Risk
601,France,Male,70,2,1833.710144015732,2,0,0,15405.283532073096,0,1,0.02,2.0,Low Risk
552,Spain,Male,18,8,209637.43624051215,3,1,1,126134.57178540347,0,3,0.06,6.0,Low Risk
798,Germany,Male,51,3,87546.09579785136,4,1,1,52973.9198884231,1,6,0.95,95.0,High Risk
334,Spain,Male,61,1,99890.31580724624,2,1,1,4699.401360740509,0,1,0.02,2.0,Low Risk
389,France,Female,31,5,195572.48874003033,4,0,0,26248.2838553154,0,0,0.01,1.0,Low Risk
717,Germany,Female,54,8,46772.70393240069,3,1,1,187671.76611603983,0,0,0.03,3.0,Low Risk
414,Spain,Male,52,9,2517.963861139366,4,1,1,175016.51155699848,1,6,0.98,98.0,High Risk
495,Germany,Male,76,9,227209.5861824763,2,1,0,165925.1846823489,1,1,0.05,5.0,Low Risk
800,Spain,Female,41,1,126369.5638854682,1,1,0,67901.3133952738,1,5,1.0,100.0,High Risk
792,Spain,Male,82,3,87381.78252492845,4,1,1,142907.401695331,0,1,0.01,1.0,Low Risk
374,France,Female,23,4,204761.39490488515,4,0,1,191403.3860708597,0,0,0.0,0.0,Low Risk
712,France,Female,85,8,6573.728298807674,2,0,0,113520.54363064366,0,1,0.01,1.0,Low Risk
675,Spain,Male,55,6,50572.70528467056,2,1,0,66625.91084156856,1,8,1.0,100.0,High Risk
719,Germany,Female,18,4,38822.01561872153,3,1,0,159867.89353558343,0,0,0.01,1.0,Low Risk
576,Germany,Female,58,5,184457.67106401752,1,0,1,86073.19224142838,0,0,0.02,2.0,Low Risk
693,France,Male,48,8,78021.68767074158,3,0,0,115472.96492280644,0,0,0.01,1.0,Low Risk
756,Spain,Male,53,3,193226.6863848804,2,1,1,108246.85598934683,0,0,0.0,0.0,Low Risk
491,France,Female,90,1,10369.110984398772,2,0,1,43491.39676689808,1,10,0.97,97.0,High Risk
398,Spain,Male,71,4,152028.8944500396,2,1,0,143.47617131228506,0,0,0.01,1.0,Low Risk
847,Spain,Female,48,6,79555.18109338955,2,1,1,199767.22192567747,0,1,0.05,5.0,Low Risk
395,France,Female,46,3,46729.983814576495,3,1,1,83372.18629085028,1,9,0.93,93.0,High Risk
489,Germany,Female,20,0,204191.2481044397,1,0,1,56770.45615692505,1,3,0.87,87.0,High Risk
336,France,Female,75,7,103062.53089914174,2,1,0,153178.66254298537,1,7,0.99,99.0,High Risk
668,Spain,Female,78,4,142907.3993025274,3,0,0,118509.01729879476,0,1,0.02,2.0,Low Risk
824,France,Female,23,9,8270.960944885524,3,0,1,176093.17107999846,0,1,0.0,0.0,Low Risk
578,Germany,Male,37,1,197906.1293196075,3,0,0,156222.3908853533,0,0,0.01,1.0,Low Risk
516,Germany,Male,78,2,71720.63638468165,3,0,0,56361.03506224209,0,0,0.03,3.0,Low Risk
572,Spain,Male,63,9,173351.5344428838,3,0,0,118452.93001148742,1,6,1.0,100.0,High Risk
361,France,Male,30,9,190118.6461965236,2,0,0,100545.36390077442,0,1,0.0,0.0,Low Risk
641,Germany,Female,40,4,29279.064368210817,2,0,0,191017.18261933856,0,1,0.03,3.0,Low Risk
696,France,Female,48,10,73975.14099364102,1,0,0,47921.63204661391,1,7,0.99,99.0,High Risk
318,Germany,Female,21,3,180860.02049741143,1,0,0,56774.05920966952,0,1,0.0,0.0,Low Risk
476,Spain,Female,83,8,58044.38686111857,1,0,1,184086.4370923557,0,0,0.02,2.0,Low Risk
695,Spain,Female,33,8,212043.4880136368,1,0,0,91567.5932239948,0,1,0.02,2.0,Low Risk
744,France,Male,48,7,77993.38272078746,4,0,0,91456.3290550818,0,0,0.02,2.0,Low Risk
532,Spain,Male,65,1,100582.55189164476,3,1,0,173643.0377213926,1,6,0.97,97.0,High Risk
375,Germany,Male,60,4,24935.83680720221,3,0,0,59217.14691577426,0,0,0.01,1.0,Low Risk
564,Spain,Female,21,7,36918.77965234438,3,1,1,139382.55895076922,0,0,0.0,0.0,Low Risk
754,Germany,Female,79,7,68855.40706039117,4,0,0,144307.39944414792,1,5,0.99,99.0,High Risk
683,Germany,Male,65,6,12227.207062362717,3,1,1,88485.24535644993,0,1,0.01,1.0,Low Risk
805,Spain,Female,45,3,48258.069936541135,3,0,0,66798.76382722077,0,0,0.0,0.0,Low Risk
666,Germany,Female,33,2,102235.75666653362,3,0,0,149333.661057723,1,1,0.58,58.0,Medium Risk
443,Germany,Male,86,7,94990.56171681226,3,1,0,51192.19309875255,0,0,0.01,1.0,Low Risk
368,France,Female,47,7,49673.59495674786,3,0,0,163863.78774142533,0,0,0.01,1.0,Low Risk
398,France,Male,82,9,20112.670963362776,1,1,1,83288.1307095684,0,0,0.04,4.0,Low Risk
695,France,Male,86,4,79536.95870851437,4,0,0,3685.2800411914104,1,7,0.97,97.0,High Risk
324,Spain,Male,31,2,186336.65189982924,2,0,0,113858.53804215872,0,0,0.0,0.0,Low Risk
768,France,Male,51,4,127524.89304405512,1,0,1,38891.61086185547,0,0,0.0,0.0,Low Risk
783,Germany,Female,73,3,236700.99355498195,4,1,1,93318.37944431524,0,0,0.02,2.0,Low Risk
450,Spain,Female,46,7,34971.58193592731,3,1,1,161669.01089778962,0,2,0.04,4.0,Low Risk
443,Spain,Female,42,1,51829.486163429225,4,1,1,38010.709956713945,0,0,0.0,0.0,Low Risk
338,Spain,Male,83,10,70074.8834097492,3,0,1,41630.483672069866,0,0,0.05,5.0,Low Risk
408,Spain,Female,57,7,3250.4749532603073,3,1,1,94774.45864060947,1,8,0.98,98.0,High Risk
341,Germany,Male,32,9,235845.1196142203,4,0,0,95305.46193315696,0,0,0.02,2.0,Low Risk
485,Germany,Female,49,5,111340.957860742,2,0,0,90739.44893193066,1,6,0.99,99.0,High Risk
697,France,Female,37,3,120412.36930778903,3,1,0,138901.65062822655,0,0,0.0,0.0,Low Risk
522,Spain,Male,70,10,39464.35662464709,3,1,1,53826.89761916686,0,0,0.0,0.0,Low Risk
432,France,Female,84,2,218174.4225268916,1,0,0,52112.955015791864,0,1,0.02,2.0,Low Risk
462,Germany,Male,66,9,173158.05916076718,4,0,1,4481.994955823214,0,0,0.03,3.0,Low Risk
514,Spain,Male,84,4,107840.24688097756,4,0,0,76353.11955788074,0,0,0.0,0.0,Low Risk
534,Germany,Female,18,5,219492.87416152356,4,1,0,39162.68386272408,0,0,0.0,0.0,Low Risk
308,France,Female,56,0,226364.43456607897,1,1,0,118323.74722779868,1,3,0.88,88.0,High Risk
373,Germany,Female,78,0,12370.135259514664,4,1,0,36242.326240171846,0,0,0.0,0.0,Low Risk
791,Spain,Female,72,10,29831.14742821949,4,1,0,178907.26510310298,1,3,0.85,85.0,High Risk
552,Spain,Male,86,9,6907.074839075378,3,1,1,169804.37433406228,0,2,0.08,8.0,Low Risk
529,France,Male,19,2,145432.561774566,2,1,1,153036.3330726838,0,0,0.0,0.0,Low Risk
818,Spain,Female,34,1,54485.965044059005,2,0,0,161706.75193058338,0,0,0.01,1.0,Low Risk
473,Germany,Female,46,0,211232.02088324807,1,1,1,191917.0577831416,1,2,0.8,80.0,High Risk
467,Germany,Female,21,10,116478.46512939713,4,1,0,63968.589995959366,1,4,0.96,96.0,High Risk
469,Germany,Male,90,7,209427.4365985318,1,0,0,195972.04162247348,0,0,0.02,2.0,Low Risk
692,Germany,Female,81,0,138901.30586554902,2,0,0,178105.62790173633,1,3,0.92,92.0,High Risk
493,France,Male,60,9,199041.94929542,1,0,1,72384.79900437446,1,4,1.0,100.0,High Risk
816,Germany,Female,29,7,92963.75204930938,3,1,0,172816.13945231674,0,1,0.04,4.0,Low Risk
328,France,Female,67,4,236348.46013660985,3,0,1,179461.9861871404,0,0,0.03,3.0,Low Risk
464,Germany,Male,85,3,166789.6806156278,3,1,1,7227.301646015165,0,2,0.11,11.0,Low Risk
721,France,Male,78,7,148872.6360994848,4,1,0,175193.71423833133,0,0,0.0,0.0,Low Risk
638,Germany,Female,90,7,88089.17095604788,3,0,1,86654.5890906395,0,0,0.12,12.0,Low Risk
795,Germany,Male,68,10,234295.99472611916,1,1,0,162270.6797063405,0,2,0.1,10.0,Low Risk
664,France,Male,22,7,84433.6000569193,3,0,0,22241.686652029715,0,0,0.0,0.0,Low Risk
641,Spain,Female,45,2,208964.85880652652,4,1,1,34445.68028507785,0,0,0.0,0.0,Low Risk
799,Spain,Male,27,7,101077.05398208476,3,0,1,195755.43712207803,0,0,0.02,2.0,Low Risk
810,Spain,Male,69,0,191796.00037539873,3,1,0,83241.9410882798,0,0,0.0,0.0,Low Risk
626,France,Female,34,3,227969.4788951833,4,1,1,159693.08270274306,0,0,0.0,0.0,Low Risk
516,Spain,Female,82,4,116401.77924018708,4,0,0,150051.319495785,0,0,0.0,0.0,Low Risk
600,Spain,Male,38,5,131533.80306002463,3,0,0,157211.99363671686,0,0,0.0,0.0,Low Risk
431,France,Female,71,4,82585.72648319637,2,1,1,152926.82993282386,0,2,0.08,8.0,Low Risk
369,Spain,Male,66,4,13673.918193793794,3,1,0,182792.77627660573,1,1,0.55,55.0,Medium Risk
551,Spain,Male,39,4,163120.29949543002,1,1,1,118521.44925496266,0,1,0.0,0.0,Low Risk
714,Spain,Male,86,8,29910.631134763917,4,0,0,85096.7058652451,0,0,0.04,4.0,Low Risk
744,France,Female,81,9,88514.73217391095,3,0,0,185046.72151137545,0,0,0.01,1.0,Low Risk
481,France,Male,53,9,87373.4774641024,2,0,0,71396.99313332382,1,5,1.0,100.0,High Risk
466,Spain,Male,38,2,37750.95486864363,3,0,0,126143.45073776056,0,0,0.01,1.0,Low Risk
390,Spain,Male,73,1,166677.5789785512,1,1,1,171045.06219600482,0,1,0.01,1.0,Low Risk
830,France,Female,90,9,43649.83270467304,4,1,0,183204.32157182248,1,1,0.15,15.0,Low Risk
338,Spain,Female,65,1,194584.08729493615,1,1,0,189886.5299312573,0,1,0.03,3.0,Low Risk
425,France,Female,35,7,62319.767875137906,2,1,1,131989.94831341947,0,0,0.0,0.0,Low Risk
750,Spain,Male,32,4,71821.87150727864,1,0,0,144042.8711809794,0,0,0.0,0.0,Low Risk
472,France,Male,61,4,85932.07551333273,1,0,1,99509.16410155584,1,4,0.99,99.0,High Risk
519,Germany,Female,62,5,38188.14022131392,4,0,0,56985.6491783288,0,0,0.01,1.0,Low Risk
357,Germany,Male,53,8,108566.12165592944,1,0,1,3245.743309201015,1,7,0.98,98.0,High Risk
775,France,Male,57,6,20081.28105580745,2,1,0,44415.92667457941,1,6,0.99,99.0,High Risk
755,Germany,Male,68,4,106779.0211745449,2,1,1,195992.06915292237,0,0,0.02,2.0,Low Risk
660,Spain,Male,47,4,84978.03310851488,4,0,0,161278.302155466,0,1,0.01,1.0,Low Risk
300,France,Female,43,9,84566.36180252436,2,1,1,95812.40666060503,0,0,0.0,0.0,Low Risk
686,France,Female,48,8,165168.5629613309,2,1,1,68724.78545701338,0,1,0.0,0.0,Low Risk
647,Spain,Female,73,8,192255.71861956283,2,1,0,12878.230937890805,1,2,0.73,73.0,Medium Risk
489,Spain,Male,78,1,88999.6305638151,2,0,1,2037.271712601938,0,2,0.05,5.0,Low Risk
804,France,Male,34,6,65503.673014995824,2,1,0,151014.56440655445,0,1,0.0,0.0,Low Risk
490,Spain,Female,41,9,123587.3586807526,2,0,0,197114.81758764817,0,0,0.01,1.0,Low Risk
807,France,Female,21,0,196929.76886866664,2,0,1,50773.244163628326,0,0,0.0,0.0,Low Risk
668,Spain,Female,26,3,161143.23783001467,3,1,0,54914.60793313078,0,1,0.0,0.0,Low Risk
708,France,Male,19,1,9500.33694390612,2,0,0,186935.6276462566,0,0,0.01,1.0,Low Risk
416,Spain,Female,52,9,119982.38093630256,4,0,1,120416.34238183574,0,1,0.0,0.0,Low Risk
433,Spain,Male,55,8,247741.26591063576,3,0,0,34770.48779522621,0,0,0.01,1.0,Low Risk
357,Germany,Female,62,5,88281.8819202206,2,0,1,9146.845613107434,0,1,0.0,0.0,Low Risk
472,Germany,Male,32,3,110179.20034863192,2,0,1,112719.52640449176,0,0,0.0,0.0,Low Risk
448,Germany,Male,59,2,71851.68285468446,4,0,1,90516.92982961865,1,4,0.98,98.0,High Risk
379,Spain,Female,20,3,124423.6723979568,2,0,1,86424.55742912434,0,0,0.02,2.0,Low Risk
512,France,Male,48,1,40230.330642260866,3,0,0,193853.16801590697,0,1,0.0,0.0,Low Risk
502,Spain,Male,69,4,61753.40998894019,3,0,0,52582.87435949385,0,0,0.0,0.0,Low Risk
528,Germany,Female,58,8,177934.07709969368,4,0,1,97603.23893296496,0,1,0.03,3.0,Low Risk
526,Spain,Female,74,5,34571.69842160085,2,1,1,42676.66927269014,0,2,0.03,3.0,Low Risk
831,Germany,Female,59,1,231535.9409102402,4,1,1,64364.61220933557,0,1,0.13,13.0,Low Risk
740,Germany,Male,70,5,76990.10212448845,2,0,1,153181.01597033857,0,0,0.0,0.0,Low Risk
701,France,Male,73,8,143756.27422966,3,0,1,39468.12562297392,1,1,0.63,63.0,Medium Risk
346,France,Female,89,3,80457.66939162702,2,1,0,135300.1315422871,0,1,0.02,2.0,Low Risk
532,Germany,Female,70,0,119507.69394370206,2,0,0,25937.591567658434,1,6,0.98,98.0,High Risk
604,Germany,Male,49,1,225950.33201200067,3,0,1,38122.643466026195,0,1,0.01,1.0,Low Risk
825,Spain,Female,71,4,17144.320461781077,3,1,1,4628.430996807471,0,0,0.0,0.0,Low Risk
442,Germany,Female,54,9,214085.65667685197,3,1,0,126096.61280147724,0,0,0.01,1.0,Low Risk
714,Spain,Male,25,6,139393.421688772,2,1,1,198064.19433460064,0,4,0.33,33.0,Low Risk
812,Germany,Male,28,7,166267.8146718429,4,0,1,131298.50358475064,0,0,0.0,0.0,Low Risk
672,France,Female,71,2,13971.766698416292,3,1,1,184665.01200070855,0,1,0.0,0.0,Low Risk
558,France,Male,77,8,190349.7793296099,2,1,1,105286.31716417316,0,0,0.01,1.0,Low Risk
770,Germany,Male,27,1,31944.603677621668,4,1,0,136060.4813050851,0,1,0.0,0.0,Low Risk
311,Spain,Female,87,3,241205.29494751524,1,0,0,185107.3377213525,1,6,0.91,91.0,High Risk
629,Spain,Female,59,3,199821.8190616614,1,1,0,17252.94069286498,0,0,0.0,0.0,Low Risk
657,Spain,Female,54,5,123216.9947096038,2,1,1,119491.4451173217,0,1,0.04,4.0,Low Risk
707,Germany,Male,75,9,231041.73930752155,2,0,1,115110.03979575206,0,2,0.12,12.0,Low Risk
672,Germany,Female,76,5,42268.32054118035,3,0,1,6639.966190629611,0,3,0.85,85.0,High Risk
307,France,Male,41,2,247915.99096959425,2,0,1,31248.30221562729,0,0,0.0,0.0,Low Risk
